Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Sebastian Telfair,PG,20,POR,68,1641,228,578,0.394,57,162,0.352,171,416,0.411,0.444,130,175,0.743,19,101,120,247,66,6,115,167,643,13.0,0.491,0.28,0.303,1.4,7.5,4.4,26.5,2.2,0.3,14.9,22.2,0.4,0.2,0.6,0.017,-1.2,-1.6,-2.8,-0.3,0,0.0,OOR,2006,21
Jason Terry,PG,28,DAL,80,2798,516,1099,0.47,171,416,0.411,345,683,0.505,0.547,168,210,0.8,31,127,158,306,100,27,135,196,1371,18.4,0.575,0.379,0.191,1.4,5.4,3.4,19.6,2.0,0.7,10.2,22.2,7.4,2.3,9.6,0.165,3.6,-0.2,3.3,3.7,0,0.0,OOR,2006,60
Billy Thomas,SG,30,WAS,17,131,13,40,0.325,10,30,0.333,3,10,0.3,0.45,2,2,1.0,5,9,14,9,10,1,6,19,38,9.8,0.465,0.75,0.05,4.3,8.2,6.2,10.6,4.0,0.6,12.8,16.0,0.0,0.2,0.2,0.063,-2.5,2.2,-0.2,0.1,0,0.0,OOR,2006,42
Etan Thomas,C,27,WAS,71,1121,131,246,0.533,0,0,0.0,131,246,0.533,0.533,75,125,0.6,99,180,279,14,20,68,51,148,337,13.6,0.56,0.0,0.508,10.0,19.3,14.5,2.0,0.9,4.7,14.5,14.0,1.2,1.3,2.5,0.107,-1.8,0.0,-1.7,0.1,0,0.0,OOR,2006,42
James Thomas,PF,25,PHI,22,150,10,19,0.526,0,0,0.0,10,19,0.526,0.526,8,14,0.571,12,27,39,1,0,3,7,35,28,5.4,0.556,0.0,0.737,9.3,21.0,15.2,1.0,0.0,1.5,21.8,9.8,0.0,0.1,0.2,0.052,-6.1,-1.0,-7.1,-0.2,0,0.0,OOR,2006,38
John Thomas,C,30,ATL,16,127,6,15,0.4,0,0,0.0,6,15,0.4,0.4,3,4,0.75,10,10,20,2,3,2,8,17,15,3.4,0.447,0.0,0.267,9.1,9.6,9.3,2.4,1.3,1.3,32.3,9.1,-0.1,0.1,0.0,-0.017,-6.5,-2.0,-8.5,-0.2,0,0.0,OOR,2006,26
Kenny Thomas,PF,28,SAC,82,2293,305,604,0.505,0,1,0.0,305,603,0.506,0.505,138,204,0.676,199,419,618,168,72,39,135,196,748,15.0,0.539,0.002,0.338,10.3,21.2,15.8,12.0,1.6,1.2,16.3,16.6,2.2,3.3,5.5,0.115,-0.7,0.6,0.0,1.1,0,0.0,OOR,2006,44
Kurt Thomas,C,33,PHO,53,1411,190,391,0.486,0,0,0.0,190,391,0.486,0.486,75,92,0.815,102,313,415,57,23,54,57,193,455,13.1,0.527,0.0,0.235,8.2,24.1,16.3,5.6,0.8,2.7,11.7,15.5,1.3,2.0,3.3,0.112,-2.6,0.8,-1.8,0.1,0,0.0,OOR,2006,54
Tim Thomas,PF-SF,28,PHO,29,666,113,262,0.431,46,111,0.414,67,151,0.444,0.519,28,42,0.667,22,109,131,20,16,7,33,78,300,12.2,0.535,0.424,0.16,3.8,17.8,10.9,4.4,1.2,0.7,10.5,21.1,0.2,0.7,0.9,0.065,-1.7,-1.4,-3.1,-0.2,0,0.0,OOR,2006,54
Dijon Thompson,SG,22,PHO,10,43,11,25,0.44,4,11,0.364,7,14,0.5,0.52,2,2,1.0,4,7,11,1,3,1,2,6,28,22.0,0.541,0.44,0.08,10.6,17.7,14.2,3.9,3.5,1.6,7.2,29.1,0.1,0.1,0.1,0.146,1.7,1.2,2.9,0.1,0,0.0,OOR,2006,54
Jamaal Tinsley,PG,27,IND,42,1122,158,386,0.409,16,70,0.229,142,316,0.449,0.43,58,91,0.637,35,98,133,211,49,6,109,96,390,12.1,0.458,0.181,0.236,3.7,9.8,6.8,33.3,2.3,0.4,20.4,22.2,-0.8,1.5,0.7,0.031,-1.8,0.3,-1.6,0.1,0,0.0,OOR,2006,41
Jake Tsakalidis,C,26,MEM,51,732,100,165,0.606,0,0,0.0,100,165,0.606,0.606,57,87,0.655,78,134,212,13,14,32,39,107,257,17.3,0.632,0.0,0.527,13.1,22.0,17.6,3.2,1.1,3.5,16.1,16.1,1.5,1.4,2.8,0.186,-0.9,0.4,-0.5,0.3,0,0.0,OOR,2006,49
Nikoloz Tskitishvili,SF-PF,22,PHO,17,99,13,37,0.351,1,3,0.333,12,34,0.353,0.365,9,14,0.643,9,13,22,3,1,2,6,8,36,8.3,0.417,0.081,0.378,10.3,14.4,12.4,4.2,0.5,1.4,12.2,22.4,-0.1,0.1,0.0,-0.023,-4.8,-2.7,-7.5,-0.1,0,0.0,OOR,2006,54
Ronny Turiaf,C,23,LAL,23,161,15,30,0.5,0,0,0.0,15,30,0.5,0.5,15,27,0.556,11,26,37,8,3,10,7,30,45,12.2,0.537,0.0,0.9,8.1,19.0,13.5,7.5,1.0,4.7,14.3,13.8,0.2,0.2,0.4,0.115,-3.8,1.1,-2.7,0.0,0,0.0,OOR,2006,45
Hedo Türkoğlu,SF,26,ORL,78,2615,398,877,0.454,114,283,0.403,284,594,0.478,0.519,255,296,0.861,70,263,333,216,70,21,130,234,1165,16.7,0.578,0.323,0.338,3.4,12.1,7.9,14.3,1.5,0.6,11.4,20.6,5.8,1.9,7.6,0.14,2.1,-0.2,2.0,2.5,0,0.0,OOR,2006,36
Ime Udoka,SF,28,NYK,8,114,9,24,0.375,1,3,0.333,8,21,0.381,0.396,3,6,0.5,3,14,17,6,1,0,2,8,22,6.1,0.413,0.125,0.25,3.2,15.1,9.1,8.4,0.5,0.0,7.0,11.4,0.0,0.0,0.0,0.001,-3.3,-2.2,-5.4,-0.1,0,0.0,OOR,2006,23
Beno Udrih,PG,23,SAS,54,586,106,233,0.455,24,70,0.343,82,163,0.503,0.506,39,50,0.78,18,34,52,92,14,2,53,55,275,15.3,0.539,0.3,0.215,3.7,6.7,5.2,27.3,1.3,0.2,17.2,25.1,0.5,0.8,1.3,0.109,0.2,-1.2,-1.0,0.1,0,0.0,OOR,2006,63
Nick Van Exel,PG,34,SAS,65,986,136,343,0.397,55,154,0.357,81,189,0.429,0.477,28,41,0.683,6,85,91,123,16,3,57,60,355,11.0,0.492,0.449,0.12,0.7,9.9,5.5,20.2,0.9,0.2,13.6,20.2,0.1,1.3,1.4,0.07,-0.9,-0.2,-1.1,0.2,0,0.0,OOR,2006,63
Keith Van Horn,SF,30,DAL,53,1090,164,387,0.424,50,136,0.368,114,251,0.454,0.488,94,113,0.832,54,138,192,37,31,11,71,121,472,13.8,0.54,0.351,0.292,6.1,15.0,10.6,5.7,1.6,0.8,14.0,21.8,1.1,1.2,2.3,0.101,-0.3,-0.9,-1.2,0.2,0,0.0,OOR,2006,60
Anderson Varejão,C,23,CLE,48,760,79,150,0.527,0,1,0.0,79,149,0.53,0.527,61,119,0.513,77,158,235,19,31,19,27,118,219,14.8,0.541,0.007,0.793,11.9,24.8,18.3,4.0,2.2,1.9,11.8,14.0,1.1,1.3,2.3,0.146,-1.5,0.7,-0.8,0.2,0,0.0,OOR,2006,50
Jacque Vaughn,SG,30,NJN,80,1234,107,245,0.437,1,6,0.167,106,239,0.444,0.439,59,81,0.728,16,75,91,123,42,1,52,140,274,7.5,0.488,0.024,0.331,1.5,7.2,4.3,16.2,1.8,0.1,15.6,12.7,0.0,1.5,1.5,0.06,-5.3,1.1,-4.1,-0.7,0,0.0,OOR,2006,49
Charlie Villanueva,PF,21,TOR,81,2361,435,940,0.463,70,214,0.327,365,726,0.503,0.5,113,160,0.706,181,340,521,88,60,63,99,247,1053,16.4,0.521,0.228,0.17,9.0,18.4,13.5,6.5,1.3,2.1,8.9,21.7,2.9,1.0,3.9,0.079,0.7,-1.6,-0.9,0.6,0,0.0,OOR,2006,27
Jake Voskuhl,C,28,CHA,51,818,114,261,0.437,1,3,0.333,113,258,0.438,0.439,41,60,0.683,62,121,183,39,26,23,33,157,270,11.0,0.47,0.011,0.23,8.3,18.3,13.0,7.9,1.6,2.2,10.3,17.4,0.2,0.9,1.0,0.061,-4.4,0.0,-4.4,-0.5,0,0.0,OOR,2006,26
Jackson Vroman,PF,24,NOK,41,406,26,66,0.394,0,0,0.0,26,66,0.394,0.394,21,44,0.477,33,53,86,11,12,11,21,78,73,5.9,0.428,0.0,0.667,9.4,16.0,12.6,4.2,1.6,2.2,19.7,12.2,-0.3,0.4,0.1,0.014,-6.2,0.5,-5.7,-0.4,0,0.0,OOR,2006,38
Sasha Vujačić,PG,21,LAL,82,1449,108,312,0.346,59,172,0.343,49,140,0.35,0.441,46,52,0.885,33,126,159,139,48,3,50,150,321,8.4,0.479,0.551,0.167,2.7,10.2,6.5,14.1,1.7,0.2,13.0,12.1,0.8,1.2,2.0,0.066,-2.6,0.4,-2.2,-0.1,0,0.0,OOR,2006,45
Dwyane Wade,SG,24,MIA,75,2892,699,1413,0.495,13,76,0.171,686,1337,0.513,0.499,629,803,0.783,107,323,430,503,146,58,268,217,2040,27.6,0.577,0.054,0.568,4.5,12.6,8.7,33.0,2.6,1.5,13.2,32.5,10.2,4.2,14.4,0.239,5.9,1.8,7.7,7.1,0,0.07,Candidate,2006,52
Von Wafer,SG,20,LAL,16,73,6,38,0.158,2,17,0.118,4,21,0.19,0.184,6,8,0.75,5,3,8,4,3,0,1,12,20,-1.6,0.241,0.447,0.211,8.1,4.8,6.4,8.2,2.2,0.0,2.4,26.6,-0.3,0.1,-0.3,-0.174,-9.9,-4.1,-14.0,-0.2,0,0.0,OOR,2006,45
Antoine Walker,PF,29,MIA,82,2199,391,898,0.435,137,383,0.358,254,515,0.493,0.512,81,129,0.628,103,318,421,166,47,30,150,187,1000,14.4,0.524,0.427,0.144,5.8,16.3,11.3,12.8,1.1,1.0,13.6,23.2,1.1,2.5,3.6,0.08,1.1,-0.7,0.4,1.3,0,0.0,OOR,2006,52
Samaki Walker,PF,29,IND,7,22,0,2,0.0,0,0,0.0,0,2,0.0,0.0,2,2,1.0,0,3,3,0,0,1,2,7,2,-6.2,0.347,0.0,1.0,0.0,15.3,7.9,0.0,0.0,3.3,41.0,10.3,-0.1,0.0,0.0,-0.091,-13.9,1.7,-12.2,-0.1,0,0.0,OOR,2006,41
Ben Wallace,C,31,DET,82,2890,237,465,0.51,0,4,0.0,237,461,0.514,0.51,123,296,0.416,301,622,923,158,146,181,88,164,597,17.5,0.501,0.009,0.637,12.2,25.9,19.0,8.2,2.8,4.6,12.9,11.2,3.3,6.9,10.1,0.168,0.4,3.1,3.5,4.0,0,0.0,OOR,2006,64
Gerald Wallace,SF,23,CHA,55,1895,317,589,0.538,14,50,0.28,303,539,0.562,0.55,188,306,0.614,123,289,412,96,138,115,99,150,836,21.3,0.578,0.085,0.52,7.1,18.9,12.6,8.8,3.7,4.7,12.0,19.3,3.0,3.4,6.4,0.163,2.0,2.9,4.9,3.2,0,0.0,OOR,2006,26
Rasheed Wallace,PF,31,DET,80,2780,459,1067,0.43,155,434,0.357,304,633,0.48,0.503,136,183,0.743,90,457,547,182,82,130,85,232,1209,17.6,0.527,0.407,0.172,3.8,19.8,11.7,11.2,1.6,3.4,6.9,21.1,4.0,4.9,8.9,0.154,1.8,1.9,3.7,4.0,0,0.0,OOR,2006,64
Matt Walsh,SG,23,MIA,2,3,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,2,0.0,0,0,0,0,0,0,1,0,2,-2.4,0.532,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,44.3,0.0,0.0,0.0,-0.642,-8.8,-6.9,-15.7,0.0,0,0.0,OOR,2006,52
Luke Walton,SF,25,LAL,69,1333,135,328,0.412,18,55,0.327,117,273,0.429,0.439,57,76,0.75,88,159,247,156,41,15,78,119,345,11.6,0.477,0.168,0.232,7.8,14.0,10.9,17.9,1.6,0.9,17.7,15.0,0.6,1.3,2.0,0.071,-1.1,0.0,-1.1,0.3,0,0.0,OOR,2006,45
Hakim Warrick,PF,23,MEM,68,724,101,228,0.443,0,0,0.0,101,228,0.443,0.443,76,115,0.661,43,101,144,30,14,21,56,113,278,11.0,0.499,0.0,0.504,7.3,16.8,12.1,7.5,1.1,2.3,16.7,22.5,-0.3,1.1,0.8,0.053,-4.9,-0.1,-5.0,-0.5,0,0.0,OOR,2006,49
Earl Watson,PG,26,DEN,70,1578,219,509,0.43,110,272,0.404,109,237,0.46,0.538,75,111,0.676,24,134,158,289,68,10,136,159,623,14.6,0.558,0.534,0.218,1.8,10.1,5.9,29.0,2.2,0.5,19.6,19.7,1.7,1.0,2.7,0.081,0.9,-0.7,0.2,0.9,0,0.0,OOR,2006,44
Chris Webber,PF,32,PHI,75,2893,617,1422,0.434,21,77,0.273,596,1345,0.443,0.441,263,348,0.756,184,557,741,256,103,62,182,219,1518,18.4,0.482,0.054,0.245,7.4,22.6,15.0,16.4,1.8,1.6,10.4,27.7,1.1,3.3,4.4,0.074,0.6,-0.7,-0.1,1.3,0,0.0,OOR,2006,38
Martell Webster,SF,19,POR,61,1070,139,348,0.399,65,182,0.357,74,166,0.446,0.493,61,71,0.859,29,101,130,34,21,14,43,90,404,11.6,0.533,0.523,0.204,3.2,11.5,7.3,5.5,1.1,1.0,10.2,18.7,0.8,0.1,0.9,0.039,-0.3,-2.2,-2.5,-0.1,0,0.0,OOR,2006,21
Bonzi Wells,SG,29,SAC,52,1684,284,613,0.463,10,45,0.222,274,568,0.482,0.471,129,190,0.679,142,259,401,144,94,25,126,156,707,16.6,0.507,0.073,0.31,10.0,17.8,13.9,14.8,2.9,1.1,15.3,22.4,0.7,2.7,3.4,0.096,-0.4,0.8,0.4,1.0,0,0.0,OOR,2006,44
Jiří Welsch,SF,26,MIL,58,866,86,222,0.387,14,49,0.286,72,173,0.416,0.419,65,87,0.747,22,89,111,62,34,1,41,65,251,9.8,0.482,0.221,0.392,3.0,12.4,7.6,11.0,2.1,0.1,13.6,15.9,0.1,0.7,0.8,0.043,-2.6,0.4,-2.2,0.0,0,0.0,OOR,2006,40
David Wesley,SG,35,HOU,71,2372,226,561,0.403,99,271,0.365,127,290,0.438,0.491,151,187,0.807,24,154,178,204,59,6,120,212,702,9.6,0.546,0.483,0.333,1.2,7.5,4.4,14.6,1.4,0.2,15.7,15.3,1.4,2.2,3.6,0.072,-2.2,0.2,-2.0,0.0,0,0.0,OOR,2006,34
David West,PF,25,NOK,74,2526,530,1036,0.512,3,11,0.273,527,1025,0.514,0.513,199,236,0.843,168,380,548,92,61,64,105,214,1262,19.7,0.554,0.011,0.228,7.7,18.4,12.9,7.2,1.3,2.1,8.4,23.0,4.8,2.6,7.4,0.141,1.8,-0.3,1.4,2.2,0,0.0,OOR,2006,38
Delonte West,PG,22,BOS,71,2418,333,684,0.487,84,218,0.385,249,466,0.534,0.548,86,101,0.851,57,232,289,329,84,46,133,197,836,15.1,0.574,0.319,0.148,2.9,11.4,7.3,22.5,1.8,1.5,15.4,16.4,3.6,2.1,5.7,0.114,1.2,0.7,1.9,2.4,0,0.0,OOR,2006,33
Robert Whaley,C,23,UTA,23,212,23,57,0.404,0,0,0.0,23,57,0.404,0.404,3,6,0.5,16,27,43,17,7,8,14,41,49,7.6,0.411,0.0,0.105,9.1,15.6,12.3,13.8,1.8,3.1,19.0,16.1,-0.2,0.3,0.0,0.004,-5.6,0.5,-5.1,-0.2,0,0.0,OOR,2006,41
Chris Wilcox,C-PF,23,LAC,77,1529,257,450,0.571,0,2,0.0,257,448,0.574,0.571,112,153,0.732,118,292,410,52,33,34,72,183,626,17.3,0.605,0.004,0.34,9.3,22.5,15.9,5.7,1.1,1.7,12.2,17.5,3.2,1.2,4.4,0.138,0.4,-0.5,-0.1,0.7,0,0.0,OOR,2006,47
Damien Wilkins,SF,26,SEA,82,1525,193,435,0.444,14,56,0.25,179,379,0.472,0.46,136,162,0.84,79,113,192,107,72,12,85,144,536,13.1,0.529,0.129,0.372,6.2,9.1,7.6,10.8,2.5,0.6,14.4,17.4,1.7,0.1,1.7,0.054,-0.8,-0.9,-1.6,0.1,0,0.0,OOR,2006,35
Mike Wilks,PG,26,CLE,47,348,29,90,0.322,3,19,0.158,26,71,0.366,0.339,25,41,0.61,9,30,39,32,14,1,24,34,86,5.8,0.398,0.211,0.456,3.1,10.4,6.7,13.9,2.1,0.2,18.2,17.3,-0.5,0.2,-0.3,-0.042,-5.7,-0.1,-5.8,-0.3,0,0.0,OOR,2006,50
Aaron Williams,C,34,NOK,48,791,91,176,0.517,0,0,0.0,91,176,0.517,0.517,40,58,0.69,64,117,181,17,17,21,30,138,222,11.6,0.551,0.0,0.33,9.4,18.2,13.6,3.6,1.2,2.2,13.0,13.7,0.8,0.8,1.6,0.096,-3.2,-0.4,-3.6,-0.3,0,0.0,OOR,2006,38
Alvin Williams,PG,31,TOR,1,10,0,3,0.0,0,2,0.0,0,1,0.0,0.0,1,2,0.5,0,3,3,0,0,0,0,0,1,-4.7,0.129,0.667,0.667,0.0,38.3,18.3,0.0,0.0,0.0,0.0,17.9,-0.1,0.0,-0.1,-0.278,-10.6,-4.5,-15.1,0.0,0,0.0,OOR,2006,27
Deron Williams,PG,21,UTA,80,2307,339,805,0.421,91,219,0.416,248,586,0.423,0.478,95,135,0.704,35,159,194,359,60,17,145,233,864,12.4,0.5,0.272,0.168,1.8,8.4,5.1,28.6,1.4,0.6,14.4,20.3,1.5,1.3,2.8,0.059,-0.5,-1.2,-1.7,0.2,0,0.0,OOR,2006,41
Eric Williams,SF,33,TOR,28,352,29,75,0.387,5,18,0.278,24,57,0.421,0.42,28,38,0.737,10,40,50,15,7,2,15,55,91,6.8,0.496,0.24,0.507,3.3,14.5,8.7,6.3,1.0,0.4,14.1,14.0,0.0,0.0,0.1,0.011,-4.3,-1.4,-5.7,-0.3,0,0.0,OOR,2006,27
Jason Williams,PG,30,MIA,59,1874,268,606,0.442,107,288,0.372,161,318,0.506,0.531,85,98,0.867,6,133,139,287,53,5,100,101,728,15.0,0.561,0.475,0.162,0.4,8.0,4.4,24.5,1.5,0.2,13.3,18.5,3.2,1.6,4.8,0.124,1.7,-0.5,1.1,1.5,0,0.0,OOR,2006,52
Lou Williams,PG,19,PHI,30,145,23,52,0.442,2,9,0.222,21,43,0.488,0.462,8,13,0.615,3,16,19,10,5,0,13,13,56,9.0,0.485,0.173,0.25,2.4,12.9,7.7,11.6,1.8,0.0,18.4,22.2,-0.2,0.1,-0.1,-0.036,-4.9,-1.4,-6.3,-0.2,0,0.0,OOR,2006,38
Marvin Williams,PF,19,ATL,79,1952,235,531,0.443,13,53,0.245,222,478,0.464,0.455,189,253,0.747,122,261,383,63,48,24,83,227,672,12.2,0.523,0.1,0.476,7.3,16.5,11.8,5.2,1.3,0.9,11.4,16.9,2.1,0.7,2.8,0.069,-1.8,-1.7,-3.5,-0.7,0,0.0,OOR,2006,26
Mo Williams,PG,23,MIL,58,1531,267,629,0.424,73,191,0.382,194,438,0.443,0.483,96,113,0.85,30,113,143,230,52,7,105,146,703,15.0,0.518,0.304,0.18,2.3,8.9,5.5,26.1,1.8,0.4,13.4,23.4,1.5,1.0,2.5,0.079,0.8,-0.8,0.0,0.8,0,0.0,OOR,2006,40
Corliss Williamson,SF,32,SAC,37,362,43,103,0.417,2,2,1.0,41,101,0.406,0.427,38,49,0.776,21,46,67,14,7,4,30,56,126,8.1,0.506,0.019,0.476,6.9,14.7,10.8,6.2,1.0,0.8,19.4,19.6,-0.2,0.4,0.2,0.021,-5.1,-0.8,-5.9,-0.4,0,0.0,OOR,2006,44
Loren Woods,C,27,TOR,27,324,28,59,0.475,0,1,0.0,28,58,0.483,0.475,6,14,0.429,44,66,110,4,9,23,16,49,62,12.3,0.476,0.017,0.237,15.9,26.0,20.8,1.8,1.5,5.6,19.7,11.6,0.1,0.3,0.4,0.064,-2.6,0.2,-2.4,0.0,0,0.0,OOR,2006,27
Qyntel Woods,SF,24,NYK,49,1013,129,254,0.508,22,60,0.367,107,194,0.552,0.551,49,76,0.645,44,146,190,47,32,13,61,96,329,12.4,0.572,0.236,0.299,5.2,17.7,11.4,8.0,1.7,1.1,17.5,15.6,0.7,0.6,1.3,0.061,-0.2,-0.6,-0.8,0.3,0,0.0,OOR,2006,23
Metta World Peace,SF,26,SAC,56,2207,350,867,0.404,78,253,0.308,272,614,0.443,0.449,206,305,0.675,75,211,286,203,122,41,131,164,984,15.2,0.491,0.292,0.352,4.0,11.0,7.6,15.8,2.9,1.4,11.6,23.6,0.5,3.2,3.7,0.081,-0.2,1.3,1.1,1.7,0,0.0,OOR,2006,44
Antoine Wright,SG,21,NJN,39,370,29,81,0.358,1,15,0.067,28,66,0.424,0.364,11,22,0.5,8,22,30,12,4,3,21,42,70,0.7,0.386,0.185,0.272,2.5,7.1,4.8,5.2,0.6,0.7,18.8,14.2,-0.8,0.3,-0.5,-0.062,-7.9,-0.9,-8.8,-0.6,0,0.0,OOR,2006,49
Bracey Wright,SG,21,MIN,7,135,21,51,0.412,6,17,0.353,15,34,0.441,0.471,14,16,0.875,3,15,18,5,1,0,8,8,62,12.1,0.534,0.333,0.314,2.7,13.0,8.0,6.5,0.4,0.0,12.1,23.2,0.1,0.1,0.2,0.054,-0.5,-2.2,-2.7,0.0,0,0.0,OOR,2006,33
Dorell Wright,SF,20,MIA,20,132,20,43,0.465,3,6,0.5,17,37,0.459,0.5,15,17,0.882,2,30,32,8,3,1,14,12,58,13.2,0.574,0.14,0.395,1.9,25.6,14.3,9.8,1.2,0.6,21.7,22.6,0.0,0.2,0.2,0.064,-2.6,0.0,-2.6,0.0,0,0.0,OOR,2006,52
Lorenzen Wright,C,30,MEM,78,1689,194,406,0.478,0,2,0.0,194,404,0.48,0.478,66,117,0.564,142,253,395,48,52,46,67,201,454,12.2,0.496,0.005,0.288,10.3,18.0,14.2,4.9,1.7,2.2,12.8,15.1,0.8,3.0,3.7,0.106,-2.7,0.7,-2.1,0.0,0,0.0,OOR,2006,49
Derrick Zimmerman,PG,24,NJN,2,32,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,1,3,4,7,0,0,4,4,4,5.5,0.667,0.0,0.0,3.6,11.2,7.3,34.2,0.0,0.0,57.1,10.3,0.0,0.0,0.0,0.004,-7.7,-2.7,-10.4,-0.1,0,0.0,OOR,2006,49
