Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Chris Dudley,C,23,61,544,73,168,0.435,0,1,0.0,73,167,0.437,0.435,39,107,0.364,72,85,157,21,9,23,44,82,185,8.7,0.43,0.006,0.637,15.8,16.7,16.3,5.2,0.8,2.4,17.0,20.2,-0.7,0.8,0.1,0.011,-5.7,-1.3,-7.0,-0.7,0,0.0,OOR,1989
Joe Dumars,SG,25,69,2408,456,903,0.505,14,29,0.483,442,874,0.506,0.513,260,306,0.85,57,115,172,390,63,5,178,103,1186,16.8,0.571,0.032,0.339,2.8,5.2,4.0,24.3,1.3,0.1,14.6,21.6,4.8,2.2,7.0,0.14,2.2,-0.2,1.9,2.4,0,0.001,Candidate,1989
Mike Dunleavy,PG,34,2,5,1,2,0.5,1,2,0.5,0,0,0.0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,3,17.7,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.189,6.4,-0.6,5.9,0.0,0,0.0,OOR,1989
T.R. Dunn,SG,33,34,321,12,35,0.343,0,0,0.0,12,35,0.343,0.343,9,12,0.75,30,30,60,25,12,1,6,35,33,7.0,0.41,0.0,0.343,10.4,9.5,9.9,8.5,1.7,0.2,13.0,5.7,0.3,0.3,0.6,0.088,-1.5,1.2,-0.3,0.1,0,0.0,OOR,1989
Ledell Eackles,SG,22,80,1459,318,732,0.434,9,40,0.225,309,692,0.447,0.441,272,346,0.786,100,80,180,123,41,5,128,156,917,15.2,0.519,0.055,0.473,7.2,6.2,6.7,12.6,1.3,0.2,12.6,27.8,1.4,0.8,2.1,0.07,0.3,-1.9,-1.6,0.1,0,0.0,OOR,1989
Mark Eaton,C,32,82,2914,188,407,0.462,0,0,0.0,188,407,0.462,0.462,132,200,0.66,227,616,843,83,40,315,142,290,508,10.6,0.513,0.0,0.491,9.4,21.8,16.1,3.8,0.7,6.5,22.3,9.2,0.0,6.5,6.6,0.108,-2.5,3.1,0.6,1.9,0,0.004,Candidate,1989
James Edwards,C,33,76,1254,211,422,0.5,0,2,0.0,211,420,0.502,0.5,133,194,0.686,68,163,231,49,11,31,72,226,555,11.6,0.547,0.005,0.46,6.4,14.0,10.4,5.7,0.4,1.5,12.4,19.8,1.3,1.5,2.8,0.109,-3.0,0.3,-2.6,-0.2,0,0.0,OOR,1989
Kevin Edwards,SG,23,79,2349,470,1105,0.425,10,37,0.27,460,1068,0.431,0.43,144,193,0.746,85,177,262,349,139,27,246,154,1094,12.6,0.46,0.033,0.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,-2.3,2.2,-0.2,-0.003,-1.6,-0.3,-1.9,0.1,0,0.0,OOR,1989
Craig Ehlo,SG,27,82,1867,249,524,0.475,39,100,0.39,210,424,0.495,0.512,71,117,0.607,100,195,295,266,110,19,116,161,608,13.7,0.528,0.191,0.223,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,1.5,3.1,4.6,0.118,-0.1,2.1,2.0,1.9,0,0.0,OOR,1989
Dale Ellis,SG,28,82,3190,857,1710,0.501,162,339,0.478,695,1371,0.507,0.549,377,462,0.816,156,186,342,164,108,22,218,197,2253,19.7,0.589,0.198,0.27,5.3,6.7,6.0,8.1,1.6,0.4,10.2,26.6,9.2,1.6,10.8,0.163,4.3,-1.6,2.7,3.8,0,0.0,OOR,1989
Wayne Englestad,PF,22,11,50,11,29,0.379,0,0,0.0,11,29,0.379,0.379,6,10,0.6,5,11,16,7,1,0,3,12,28,12.4,0.419,0.0,0.345,9.8,24.0,16.5,18.9,0.9,0.0,8.2,27.9,0.0,0.1,0.0,0.031,-5.0,-1.7,-6.7,-0.1,0,0.0,OOR,1989
Alex English,SF,35,82,2990,924,1881,0.491,2,8,0.25,922,1873,0.492,0.492,325,379,0.858,148,178,326,383,66,12,198,174,2175,19.0,0.531,0.004,0.201,4.8,6.5,5.6,19.7,1.0,0.2,8.8,28.8,5.1,1.7,6.8,0.11,3.0,-2.1,0.9,2.1,0,0.0,OOR,1989
Patrick Ewing,C,26,80,2896,727,1282,0.567,0,6,0.0,727,1276,0.57,0.567,361,484,0.746,213,527,740,188,117,281,266,311,1815,22.1,0.607,0.005,0.378,8.0,20.7,14.2,9.5,1.9,5.6,15.1,23.6,6.2,4.7,10.9,0.181,2.3,2.3,4.5,4.8,8,0.235,Candidate,1989
Jim Farmer,SG,24,37,412,57,142,0.401,9,20,0.45,48,122,0.393,0.433,29,41,0.707,22,33,55,28,9,0,26,41,152,8.4,0.475,0.141,0.289,6.4,8.3,7.4,10.2,1.1,0.0,14.0,19.1,-0.1,0.5,0.4,0.045,-3.8,-1.3,-5.1,-0.3,0,0.0,OOR,1989
Dave Feitl,C,26,57,828,116,266,0.436,0,1,0.0,116,265,0.438,0.436,54,65,0.831,69,133,202,36,17,18,65,136,286,8.7,0.485,0.004,0.244,8.7,18.3,13.3,5.8,1.0,1.3,18.1,17.4,-0.4,0.8,0.4,0.022,-4.5,-0.8,-5.2,-0.7,0,0.0,OOR,1989
Rolando Ferreira,C,24,12,34,1,18,0.056,0,0,0.0,1,18,0.056,0.056,7,8,0.875,4,9,13,1,0,1,6,7,9,-7.6,0.209,0.0,0.444,12.4,29.7,20.8,3.3,0.0,1.7,21.8,31.2,-0.3,0.0,-0.2,-0.352,-16.7,-6.4,-23.2,-0.2,0,0.0,OOR,1989
Duane Ferrell,SF,23,41,231,35,83,0.422,0,0,0.0,35,83,0.422,0.422,30,44,0.682,19,22,41,10,7,6,12,33,100,12.0,0.488,0.0,0.53,8.8,10.5,9.7,6.1,1.5,1.6,10.5,20.1,0.2,0.2,0.4,0.082,-2.3,-1.0,-3.3,-0.1,0,0.0,OOR,1989
Vern Fleming,PG,26,76,2552,419,814,0.515,3,23,0.13,416,791,0.526,0.517,243,304,0.799,85,225,310,494,77,12,192,212,1084,15.8,0.572,0.028,0.373,3.9,9.2,6.7,28.1,1.5,0.3,16.8,18.7,4.6,1.1,5.6,0.106,1.5,-0.5,1.0,1.9,0,0.0,OOR,1989
Sleepy Floyd,PG,28,82,2788,396,893,0.443,109,292,0.373,287,601,0.478,0.504,261,309,0.845,48,258,306,709,124,11,253,196,1162,16.4,0.565,0.327,0.346,1.9,9.9,5.9,35.5,2.1,0.2,19.7,18.5,4.4,3.3,7.7,0.133,2.1,0.1,2.2,2.9,0,0.0,OOR,1989
Tellis Frank,PF,23,32,245,34,91,0.374,0,1,0.0,34,90,0.378,0.374,39,51,0.765,26,35,61,15,14,6,29,59,107,9.4,0.472,0.011,0.56,10.7,14.2,12.5,7.7,2.6,1.4,20.4,22.0,-0.2,0.3,0.1,0.017,-5.9,-0.5,-6.3,-0.3,0,0.0,OOR,1989
Anthony Frederick,SF,24,46,313,63,125,0.504,2,5,0.4,61,120,0.508,0.512,24,34,0.706,26,26,52,20,14,6,34,59,152,11.9,0.543,0.04,0.272,9.8,8.7,9.2,9.8,2.2,1.1,19.5,23.2,0.0,0.2,0.2,0.025,-2.4,-0.6,-3.0,-0.1,0,0.0,OOR,1989
Corey Gaines,SG,23,32,337,27,64,0.422,1,5,0.2,26,59,0.441,0.43,12,16,0.75,3,16,19,67,15,1,20,27,67,9.1,0.472,0.078,0.25,1.0,5.5,3.1,26.1,2.1,0.2,22.0,11.1,0.1,0.2,0.2,0.035,-3.2,-0.1,-3.3,-0.1,0,0.0,OOR,1989
Kevin Gamble,SF,23,44,375,75,136,0.551,2,11,0.182,73,125,0.584,0.559,35,55,0.636,11,31,42,34,14,3,19,40,187,15.8,0.584,0.081,0.404,3.4,9.4,6.4,13.1,1.8,0.5,10.6,19.9,0.7,0.2,1.0,0.123,0.6,-0.1,0.4,0.2,0,0.0,OOR,1989
Winston Garland,PG,24,79,2661,466,1074,0.434,10,43,0.233,456,1031,0.442,0.439,203,251,0.809,101,227,328,505,175,14,187,216,1145,14.7,0.483,0.04,0.234,3.8,8.5,6.2,24.9,2.9,0.3,13.6,19.5,1.9,2.6,4.5,0.082,-0.7,0.6,-0.1,1.3,0,0.0,OOR,1989
Tom Garrick,SG,22,71,1499,176,359,0.49,0,13,0.0,176,346,0.509,0.49,102,127,0.803,37,119,156,243,78,9,116,141,454,11.0,0.547,0.036,0.354,2.6,8.5,5.6,21.0,2.4,0.3,21.9,14.0,0.5,0.9,1.4,0.044,-2.6,0.2,-2.4,-0.2,0,0.0,OOR,1989
Kenny Gattison,PF,24,2,9,0,1,0.0,0,0,0.0,0,1,0.0,0.0,1,2,0.5,0,1,1,0,0,0,0,2,1,-2.8,0.266,0.0,2.0,0.0,11.3,5.9,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,-0.037,-4.1,-3.0,-7.1,0.0,0,0.0,OOR,1989
Ben Gillery,C,23,24,84,6,19,0.316,0,0,0.0,6,19,0.316,0.316,13,23,0.565,7,16,23,2,2,4,5,29,25,5.0,0.429,0.0,1.211,8.8,20.8,14.7,3.1,1.1,2.8,14.7,16.7,-0.1,0.1,0.0,0.014,-9.8,0.2,-9.6,-0.2,0,0.0,OOR,1989
Armen Gilliam,PF,24,74,2120,468,930,0.503,0,0,0.0,468,930,0.503,0.503,240,323,0.743,165,376,541,52,54,27,140,176,1176,15.7,0.548,0.0,0.347,8.7,18.1,13.6,3.4,1.2,0.7,11.6,22.7,2.3,2.7,5.1,0.115,-0.1,-1.0,-1.1,0.5,0,0.0,OOR,1989
Mike Gminski,C,29,82,2739,556,1166,0.477,0,6,0.0,556,1160,0.479,0.477,297,341,0.871,213,556,769,138,46,106,129,142,1409,18.5,0.535,0.005,0.292,8.7,22.9,15.7,7.4,0.8,2.3,8.9,21.9,4.8,2.2,7.0,0.122,1.7,-1.3,0.4,1.6,0,0.0,OOR,1989
Grant Gondrezick,SG,26,27,244,38,95,0.4,3,11,0.273,35,84,0.417,0.416,26,40,0.65,15,21,36,34,13,1,17,36,105,11.8,0.466,0.116,0.421,6.6,9.2,7.9,19.0,2.4,0.2,13.1,20.9,0.0,0.2,0.2,0.032,-2.2,-0.2,-2.4,0.0,0,0.0,OOR,1989
Orlando Graham,PF,23,7,22,3,10,0.3,0,0,0.0,3,10,0.3,0.3,2,4,0.5,8,3,11,0,0,0,2,6,8,6.7,0.34,0.0,0.4,36.5,13.6,25.0,0.0,0.0,0.0,14.5,23.7,0.0,0.0,0.0,-0.047,-5.3,-7.9,-13.2,-0.1,0,0.0,OOR,1989
Ron Grandison,PF,24,72,528,59,142,0.415,0,10,0.0,59,132,0.447,0.415,59,80,0.738,47,45,92,42,18,3,36,71,177,10.1,0.499,0.07,0.563,10.4,9.7,10.0,10.2,1.7,0.3,16.9,16.8,0.3,0.3,0.6,0.055,-2.2,-0.7,-2.9,-0.1,0,0.0,OOR,1989
Gary Grant,PG,23,71,1924,361,830,0.435,5,22,0.227,356,808,0.441,0.438,119,162,0.735,80,158,238,506,144,9,258,170,846,14.1,0.469,0.027,0.195,4.5,8.8,6.6,37.6,3.4,0.3,22.3,23.8,-2.0,1.6,-0.4,-0.009,-1.2,-0.7,-1.9,0.0,0,0.0,OOR,1989
Harvey Grant,PF,23,71,1193,181,390,0.464,0,1,0.0,181,389,0.465,0.464,34,57,0.596,75,88,163,79,35,29,28,147,396,10.6,0.477,0.003,0.146,6.6,8.4,7.5,9.0,1.4,1.4,6.3,14.9,0.9,0.9,1.7,0.07,-1.9,-0.1,-2.0,0.0,0,0.0,OOR,1989
Horace Grant,PF,23,79,2809,405,781,0.519,0,5,0.0,405,776,0.522,0.519,140,199,0.704,240,441,681,168,86,62,128,251,950,13.8,0.547,0.006,0.255,10.2,17.6,14.0,8.2,1.5,1.3,12.8,15.2,3.3,3.1,6.4,0.11,-0.4,-0.2,-0.6,1.0,0,0.0,OOR,1989
Stuart Gray,C,25,72,783,72,153,0.471,0,1,0.0,72,152,0.474,0.471,44,64,0.688,84,161,245,29,11,21,48,128,188,9.1,0.519,0.007,0.418,12.6,21.6,17.3,4.9,0.7,1.6,20.9,12.2,0.2,0.7,0.9,0.054,-2.9,-0.4,-3.3,-0.2,0,0.0,OOR,1989
Sylvester Gray,SF,21,55,1220,167,398,0.42,1,4,0.25,166,394,0.421,0.421,105,156,0.673,117,169,286,117,36,25,102,144,440,11.2,0.471,0.01,0.392,10.4,16.2,13.2,14.2,1.4,1.3,17.9,18.9,-0.4,1.1,0.7,0.028,-2.2,-0.4,-2.6,-0.2,0,0.0,OOR,1989
Jeff Grayer,SG,23,11,200,32,73,0.438,0,2,0.0,32,71,0.451,0.438,17,20,0.85,14,21,35,22,10,1,19,15,81,12.6,0.495,0.027,0.274,8.0,12.3,10.1,15.7,2.4,0.3,18.8,20.9,0.0,0.2,0.2,0.047,-1.0,-0.5,-1.5,0.0,0,0.0,OOR,1989
A.C. Green,PF,25,82,2510,401,758,0.529,4,17,0.235,397,741,0.536,0.532,282,359,0.786,258,481,739,103,94,55,119,172,1088,17.8,0.594,0.022,0.474,12.3,20.0,16.4,5.5,1.8,1.2,11.5,17.0,5.8,3.5,9.4,0.179,1.8,-0.2,1.6,2.3,0,0.0,OOR,1989
Rickey Green,PG,34,63,871,129,264,0.489,3,11,0.273,126,253,0.498,0.494,30,33,0.909,11,58,69,187,40,2,61,35,291,13.7,0.522,0.042,0.125,1.4,7.8,4.5,30.0,2.2,0.1,18.0,16.1,0.6,0.6,1.2,0.067,0.1,-0.1,0.0,0.4,0,0.0,OOR,1989
Sidney Green,PF,28,82,1277,194,422,0.46,0,3,0.0,194,419,0.463,0.46,129,170,0.759,157,237,394,76,47,18,125,172,517,12.6,0.52,0.007,0.403,13.3,21.1,17.2,7.6,1.7,0.8,20.1,18.9,0.4,1.5,2.0,0.075,-2.0,-0.8,-2.8,-0.2,0,0.0,OOR,1989
Dave Greenwood,PF,31,67,1403,167,395,0.423,0,0,0.0,167,395,0.423,0.423,132,176,0.75,140,262,402,96,47,52,91,201,466,11.8,0.493,0.0,0.446,10.2,21.0,15.3,8.6,1.5,2.1,16.2,15.5,0.5,1.8,2.2,0.076,-2.6,0.0,-2.5,-0.2,0,0.0,OOR,1989
Darrell Griffith,SG,30,82,2382,466,1045,0.446,61,196,0.311,405,849,0.477,0.475,142,182,0.78,77,253,330,130,86,22,141,175,1135,12.3,0.504,0.188,0.174,3.9,11.0,7.7,8.9,1.8,0.6,11.1,22.5,0.2,3.7,3.9,0.078,-1.7,0.0,-1.7,0.2,0,0.0,OOR,1989
Pétur Guðmundsson,C,30,5,70,9,25,0.36,0,0,0.0,9,25,0.36,0.36,3,4,0.75,5,11,16,5,1,1,8,15,21,2.7,0.392,0.0,0.16,7.5,18.1,12.6,9.5,0.7,0.9,23.0,19.3,-0.2,0.1,-0.1,-0.09,-9.0,-1.8,-10.8,-0.2,0,0.0,OOR,1989
Jack Haley,PF,25,51,289,37,78,0.474,0,0,0.0,37,78,0.474,0.474,36,46,0.783,21,50,71,10,11,0,26,56,110,9.9,0.56,0.0,0.59,8.7,19.4,14.2,4.7,1.9,0.0,20.9,18.4,0.0,0.3,0.4,0.064,-5.2,-0.8,-6.0,-0.3,0,0.0,OOR,1989
Bob Hansen,SG,28,46,964,140,300,0.467,19,54,0.352,121,246,0.492,0.498,42,75,0.56,29,99,128,50,37,6,43,105,341,9.7,0.512,0.18,0.25,3.6,10.6,7.4,7.8,1.9,0.4,11.4,16.5,0.2,1.5,1.7,0.083,-2.9,0.9,-2.1,0.0,0,0.0,OOR,1989
Bill Hanzlik,PF,31,41,701,66,151,0.437,1,5,0.2,65,146,0.445,0.44,68,87,0.782,18,75,93,86,25,5,53,82,201,8.6,0.531,0.033,0.576,2.5,11.7,6.8,14.2,1.6,0.4,21.9,13.2,0.0,0.6,0.7,0.047,-3.3,0.2,-3.1,-0.2,0,0.0,OOR,1989
Derek Harper,PG,27,81,2968,538,1127,0.477,99,278,0.356,439,849,0.517,0.521,229,284,0.806,46,182,228,570,172,41,205,219,1404,18.3,0.561,0.247,0.252,1.7,6.7,4.2,30.1,2.9,0.8,14.1,21.2,5.2,2.8,8.0,0.13,2.5,0.7,3.2,3.9,0,0.0,OOR,1989
Ron Harper,SG,25,82,2851,587,1149,0.511,29,116,0.25,558,1033,0.54,0.523,323,430,0.751,122,287,409,434,185,74,230,224,1526,19.8,0.57,0.101,0.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,5.1,5.1,10.2,0.171,2.3,2.4,4.7,4.8,0,0.0,OOR,1989
Steve Harris,SG,25,3,7,1,4,0.25,0,0,0.0,1,4,0.25,0.25,2,2,1.0,0,2,2,0,1,0,0,1,4,18.3,0.41,0.0,0.5,0.0,30.8,16.1,0.0,7.2,0.0,0.0,29.9,0.0,0.0,0.0,0.181,-6.7,6.2,-0.5,0.0,0,0.0,OOR,1989
Scott Hastings,C,28,75,1206,143,328,0.436,9,28,0.321,134,300,0.447,0.45,91,107,0.85,72,159,231,59,32,42,68,203,386,9.4,0.515,0.085,0.326,6.5,15.4,10.8,7.1,1.3,2.1,15.3,14.9,0.4,1.1,1.5,0.061,-3.7,0.4,-3.4,-0.4,0,0.0,OOR,1989
Hersey Hawkins,SG,22,79,2577,442,971,0.455,71,166,0.428,371,805,0.461,0.492,241,290,0.831,51,174,225,239,120,37,158,184,1196,14.2,0.544,0.171,0.299,2.2,7.6,4.9,13.0,2.3,0.8,12.6,20.3,2.7,1.3,4.0,0.075,0.1,-0.3,-0.2,1.2,0,0.0,OOR,1989
Gerald Henderson,PG,33,65,986,144,348,0.414,33,107,0.308,111,241,0.461,0.461,104,127,0.819,17,51,68,140,42,3,73,121,425,12.1,0.526,0.307,0.365,1.9,5.8,3.9,19.2,2.1,0.2,15.3,20.1,0.8,0.3,1.1,0.055,-1.4,-0.9,-2.3,-0.1,0,0.0,OOR,1989
Rod Higgins,PF,29,81,1887,301,633,0.476,66,168,0.393,235,465,0.505,0.528,188,229,0.821,111,265,376,160,39,42,76,172,856,15.5,0.583,0.265,0.362,5.9,14.0,10.0,10.9,0.9,1.2,9.4,16.2,4.4,1.5,5.9,0.15,1.6,-0.4,1.2,1.5,0,0.0,OOR,1989
Roy Hinson,SF,27,82,2542,495,1027,0.482,0,2,0.0,495,1025,0.483,0.482,318,420,0.757,152,370,522,71,34,121,165,298,1308,14.7,0.54,0.002,0.409,6.4,16.7,11.4,4.3,0.6,2.8,12.0,22.2,2.4,2.0,4.4,0.084,-1.4,-0.7,-2.2,-0.1,0,0.0,OOR,1989
Craig Hodges,SG,28,59,1204,203,430,0.472,75,180,0.417,128,250,0.512,0.559,48,57,0.842,23,66,89,146,43,4,57,90,529,14.5,0.581,0.419,0.133,2.3,6.1,4.3,17.2,1.8,0.2,11.1,18.1,2.1,0.8,2.9,0.117,1.5,-0.6,0.9,0.9,0,0.0,OOR,1989
Michael Holton,PG,27,67,1696,215,504,0.427,3,14,0.214,212,490,0.433,0.43,120,143,0.839,30,75,105,424,66,12,119,165,553,12.3,0.488,0.028,0.284,1.9,5.2,3.4,33.8,1.9,0.4,17.3,16.6,0.9,0.4,1.3,0.038,-1.1,-0.8,-1.9,0.0,0,0.0,OOR,1989
Dave Hoppen,C,24,77,1419,199,353,0.564,1,2,0.5,198,351,0.564,0.565,101,139,0.727,123,261,384,57,25,21,77,239,500,11.8,0.604,0.006,0.394,9.1,21.5,15.0,5.5,0.8,0.9,15.7,14.2,1.7,0.9,2.6,0.086,-2.5,-0.9,-3.4,-0.5,0,0.0,OOR,1989
Dennis Hopson,SG,23,62,1551,299,714,0.419,4,27,0.148,295,687,0.429,0.422,186,219,0.849,91,111,202,103,70,30,102,150,788,13.8,0.486,0.038,0.307,6.3,8.2,7.2,10.2,2.2,1.2,11.2,24.1,0.6,1.2,1.7,0.053,-1.3,-0.5,-1.7,0.1,0,0.0,OOR,1989
Tito Horford,C,23,25,112,15,46,0.326,0,0,0.0,15,46,0.326,0.326,12,19,0.632,9,13,22,3,1,7,15,14,42,3.6,0.386,0.0,0.413,9.2,13.6,11.4,3.7,0.4,3.9,21.6,25.7,-0.4,0.1,-0.3,-0.136,-9.6,-2.5,-12.1,-0.3,0,0.0,OOR,1989
Jeff Hornacek,SG,25,78,2487,440,889,0.495,27,81,0.333,413,808,0.511,0.51,147,178,0.826,75,191,266,465,129,8,111,188,1054,16.3,0.545,0.091,0.2,3.4,7.8,5.7,24.2,2.4,0.2,10.3,17.2,4.9,2.8,7.7,0.149,1.5,1.2,2.7,3.0,0,0.0,OOR,1989
Phil Hubbard,SF,32,31,191,28,63,0.444,0,0,0.0,28,63,0.444,0.444,17,25,0.68,14,26,40,11,6,0,9,20,73,11.7,0.493,0.0,0.397,8.7,14.6,11.8,7.9,1.5,0.0,10.8,18.5,0.1,0.3,0.4,0.096,-2.7,-0.3,-3.0,0.0,0,0.0,OOR,1989
Eddie Hughes,PG,28,26,224,28,64,0.438,7,22,0.318,21,42,0.5,0.492,7,12,0.583,6,13,19,35,17,2,11,30,70,11.4,0.505,0.344,0.188,2.6,6.3,4.4,18.7,3.4,0.5,13.7,13.7,0.1,0.3,0.4,0.089,-2.1,2.0,-0.1,0.1,0,0.0,OOR,1989
Jay Humphries,PG,26,73,2220,345,714,0.483,25,94,0.266,320,620,0.516,0.501,129,158,0.816,70,119,189,405,142,5,160,187,844,14.6,0.539,0.132,0.221,3.6,6.3,4.9,25.9,3.1,0.1,17.0,17.6,2.4,2.5,4.9,0.105,0.3,1.0,1.3,1.8,0,0.0,OOR,1989
Marc Iavaroni,PF,32,77,796,72,163,0.442,0,1,0.0,72,162,0.444,0.442,36,44,0.818,41,91,132,32,11,13,52,99,180,5.3,0.494,0.006,0.27,6.2,11.8,9.2,5.6,0.7,1.0,22.2,12.4,-0.5,1.1,0.6,0.036,-5.0,0.1,-4.9,-0.6,0,0.0,OOR,1989
Mark Jackson,PG,23,72,2477,479,1025,0.467,81,240,0.338,398,785,0.507,0.507,180,258,0.698,106,235,341,619,139,7,226,163,1219,18.3,0.535,0.234,0.252,4.6,10.8,7.7,33.7,2.6,0.2,16.6,21.3,4.8,2.5,7.2,0.14,3.4,0.0,3.5,3.4,0,0.0,OOR,1989
Michael Jackson,PG,24,14,70,9,24,0.375,2,6,0.333,7,18,0.389,0.417,1,2,0.5,1,3,4,11,3,0,4,12,21,6.7,0.422,0.25,0.083,1.5,4.7,3.1,21.8,2.0,0.0,13.9,16.9,0.0,0.0,0.0,-0.008,-5.5,-0.4,-5.9,-0.1,0,0.0,OOR,1989
Avery Johnson,PG,23,43,291,29,83,0.349,1,9,0.111,28,74,0.378,0.355,9,16,0.563,11,13,24,73,21,3,18,34,68,10.8,0.378,0.108,0.193,4.1,5.2,4.6,31.3,3.5,0.6,16.7,14.8,0.0,0.3,0.3,0.045,-2.0,1.0,-1.0,0.1,0,0.0,OOR,1989
Buck Johnson,SF,25,67,1850,270,515,0.524,1,9,0.111,269,506,0.532,0.525,101,134,0.754,114,172,286,126,64,35,110,213,642,11.4,0.559,0.017,0.26,6.7,10.0,8.4,9.5,1.6,1.1,16.1,14.9,1.5,2.1,3.6,0.094,-1.3,0.7,-0.6,0.7,0,0.0,OOR,1989
Dennis Johnson,PG,34,72,2309,277,638,0.434,7,50,0.14,270,588,0.459,0.44,160,195,0.821,31,159,190,472,94,21,175,211,721,11.5,0.498,0.078,0.306,1.6,7.8,4.7,26.6,2.0,0.5,19.5,16.2,1.0,1.5,2.5,0.051,-1.4,-0.3,-1.7,0.2,0,0.0,OOR,1989
Eddie Johnson,SF,29,70,2043,608,1224,0.497,71,172,0.413,537,1052,0.51,0.526,217,250,0.868,91,215,306,162,47,7,122,198,1504,19.4,0.564,0.141,0.204,5.0,10.7,8.0,12.2,1.1,0.2,8.4,28.3,4.6,1.9,6.5,0.152,3.3,-1.1,2.1,2.1,0,0.0,OOR,1989
Frank Johnson,PG,30,67,879,109,246,0.443,1,6,0.167,108,240,0.45,0.445,75,93,0.806,22,57,79,181,42,0,102,91,294,10.4,0.512,0.024,0.378,2.7,7.0,4.9,28.0,2.3,0.0,26.2,17.8,-0.3,1.0,0.6,0.034,-2.7,-0.3,-3.0,-0.2,0,0.0,OOR,1989
Kevin Johnson,PG,22,81,3179,570,1128,0.505,2,22,0.091,568,1106,0.514,0.506,508,576,0.882,46,294,340,991,135,24,322,226,1650,20.5,0.597,0.02,0.511,1.6,9.4,5.7,40.4,2.0,0.4,18.9,21.2,8.6,3.5,12.2,0.184,3.9,0.3,4.2,5.0,0,0.026,Candidate,1989
Magic Johnson,PG,29,77,2886,579,1137,0.509,59,188,0.314,520,949,0.548,0.535,513,563,0.911,111,496,607,988,138,22,312,172,1730,26.9,0.625,0.165,0.495,4.6,18.0,11.7,48.6,2.3,0.4,18.4,24.3,12.1,4.0,16.1,0.267,7.3,2.0,9.4,8.3,42,0.782,MVP,1989
Steve Johnson,C,31,72,1477,296,565,0.524,0,0,0.0,296,565,0.524,0.524,129,245,0.527,135,223,358,105,20,44,140,254,721,12.4,0.536,0.0,0.434,9.6,17.0,13.2,9.7,0.6,1.7,17.2,21.2,0.5,1.3,1.7,0.056,-2.6,-1.0,-3.6,-0.6,0,0.0,OOR,1989
Vinnie Johnson,SG,32,82,2073,462,996,0.464,13,44,0.295,449,952,0.472,0.47,193,263,0.734,109,146,255,242,74,17,105,155,1130,17.3,0.508,0.044,0.264,6.2,7.6,7.0,18.4,1.8,0.5,8.6,25.1,3.4,2.4,5.9,0.136,1.6,0.6,2.3,2.2,0,0.0,OOR,1989
Anthony Jones,SG,26,33,196,29,79,0.367,4,16,0.25,25,63,0.397,0.392,14,16,0.875,14,14,28,17,11,3,5,20,76,13.4,0.442,0.203,0.203,8.1,7.8,8.0,13.0,2.8,0.9,5.5,20.1,0.1,0.2,0.3,0.078,-0.2,0.9,0.7,0.1,0,0.0,OOR,1989
Bill Jones,PF,22,37,307,50,102,0.49,0,1,0.0,50,101,0.495,0.49,29,43,0.674,20,27,47,20,17,6,18,38,129,13.9,0.533,0.01,0.422,7.0,10.1,8.5,9.6,2.7,1.2,13.0,18.5,0.3,0.3,0.6,0.089,-1.4,0.4,-0.9,0.1,0,0.0,OOR,1989
Caldwell Jones,PF,38,72,1279,77,183,0.421,0,1,0.0,77,182,0.423,0.421,48,61,0.787,88,212,300,59,24,85,83,166,202,6.8,0.481,0.005,0.333,7.2,18.6,12.7,5.3,0.9,3.9,28.3,8.8,-0.6,1.5,0.8,0.031,-4.4,1.3,-3.1,-0.3,0,0.0,OOR,1989
Charles Jones,C,31,53,1154,60,125,0.48,0,1,0.0,60,124,0.484,0.48,16,25,0.64,77,180,257,42,39,76,39,187,136,7.4,0.5,0.008,0.2,7.0,17.8,12.2,4.4,1.6,3.9,22.3,6.1,0.1,1.5,1.6,0.068,-4.3,2.3,-2.0,0.0,0,0.0,OOR,1989
Charles Jones,PF,27,43,516,38,82,0.463,1,3,0.333,37,79,0.468,0.47,33,53,0.623,54,86,140,18,18,16,22,49,110,10.7,0.522,0.037,0.646,11.0,19.0,14.8,4.3,1.7,1.8,17.3,9.9,0.3,0.6,0.9,0.086,-1.5,0.8,-0.7,0.2,0,0.0,OOR,1989
Shelton Jones,SF,22,51,682,93,209,0.445,0,1,0.0,93,208,0.447,0.445,58,80,0.725,32,81,113,42,21,15,47,58,244,10.4,0.5,0.005,0.383,5.1,13.4,9.2,8.2,1.5,1.3,16.1,17.6,-0.1,0.4,0.3,0.022,-2.4,-0.9,-3.3,-0.2,0,0.0,OOR,1989
