Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Kevin Restani,PF,30,CLE,47,483,32,88,0.364,0,2,0.0,32,86,0.372,0.364,10,16,0.625,39,73,112,22,11,11,20,56,74,6.4,0.389,0.023,0.182,8.6,17.4,12.9,5.6,1.1,1.3,17.4,9.7,-0.3,0.3,0.0,0.005,-3.4,-0.2,-3.6,-0.2,0,0.0,OOR,1982,0.183
Clint Richardson,SG,25,PHI,77,1040,140,310,0.452,2,2,1.0,138,308,0.448,0.455,69,88,0.784,55,63,118,109,36,9,79,109,351,9.8,0.503,0.006,0.284,6.2,6.5,6.4,13.5,1.7,0.5,18.5,17.1,0.1,1.0,1.0,0.048,-2.2,-0.6,-2.8,-0.2,0,0.0,OOR,1982,0.707
Micheal Ray Richardson,PG,26,NYK,82,3044,619,1343,0.461,19,101,0.188,600,1242,0.483,0.468,212,303,0.7,177,388,565,572,213,41,291,317,1469,17.7,0.498,0.075,0.226,6.5,14.9,10.6,27.4,3.4,0.8,16.5,23.9,1.6,3.8,5.5,0.086,1.3,1.4,2.7,3.6,0,0.0,OOR,1982,0.402
Rick Robey,C,26,BOS,80,1186,185,375,0.493,0,2,0.0,185,373,0.496,0.493,84,157,0.535,114,181,295,68,27,14,92,183,454,11.0,0.511,0.005,0.419,10.9,16.4,13.7,7.5,1.1,0.6,17.2,18.1,0.3,1.6,1.9,0.076,-2.5,-0.3,-2.7,-0.2,0,0.0,OOR,1982,0.768
Cliff Robinson,PF,21,KCK,68,2175,518,1143,0.453,0,4,0.0,518,1139,0.455,0.453,222,313,0.709,174,435,609,120,88,103,149,222,1258,18.3,0.491,0.003,0.274,8.6,23.5,15.8,8.5,1.9,2.7,10.4,26.9,0.7,2.8,3.5,0.077,0.3,-0.2,0.1,1.1,0,0.0,OOR,1982,0.366
Jackie Robinson,SF,26,CHI,3,29,3,9,0.333,0,0,0.0,3,9,0.333,0.333,4,4,1.0,3,0,3,0,0,0,1,1,10,8.0,0.465,0.0,0.444,12.3,0.0,5.9,0.0,0.0,0.0,8.5,17.0,0.0,0.0,0.0,0.037,-3.5,-0.8,-4.3,0.0,0,0.0,OOR,1982,0.415
Truck Robinson,PF,30,PHO,74,2745,579,1128,0.513,1,1,1.0,578,1127,0.513,0.514,255,371,0.687,202,519,721,179,42,28,202,215,1414,16.1,0.548,0.001,0.329,8.4,20.4,14.5,9.7,0.7,0.6,13.5,22.4,2.9,4.0,6.9,0.121,0.4,-1.0,-0.6,1.0,0,0.0,OOR,1982,0.561
Bill Robinzine,PF,29,UTA,56,651,131,294,0.446,0,0,0.0,131,294,0.446,0.446,61,75,0.813,56,88,144,49,37,5,83,156,323,11.3,0.494,0.0,0.255,9.1,14.8,11.9,10.3,2.6,0.4,20.2,25.2,-0.7,0.5,-0.2,-0.013,-4.9,-1.1,-6.0,-0.7,0,0.0,OOR,1982,0.305
Dave Robisch,C,32,DEN,12,257,48,106,0.453,0,0,0.0,48,106,0.453,0.453,48,55,0.873,14,49,63,32,3,4,13,29,144,17.9,0.553,0.0,0.519,6.0,19.9,13.1,15.2,0.5,0.8,9.1,21.2,0.7,0.1,0.7,0.139,1.2,-1.2,0.0,0.2,0,0.0,OOR,1982,0.561
John Roche,SG,32,DEN,39,501,68,150,0.453,23,52,0.442,45,98,0.459,0.53,28,38,0.737,4,19,23,89,15,2,29,40,187,11.8,0.561,0.347,0.253,0.9,4.0,2.5,20.5,1.3,0.2,14.8,14.8,0.7,-0.1,0.6,0.061,0.8,-2.2,-1.4,0.1,0,0.0,OOR,1982,0.561
Tree Rollins,C,26,ATL,79,2018,202,346,0.584,0,0,0.0,202,346,0.584,0.584,79,129,0.612,168,443,611,59,35,224,79,285,483,14.7,0.6,0.0,0.373,9.4,24.9,17.1,4.1,0.9,6.8,16.4,10.4,2.2,4.2,6.4,0.153,-0.8,3.4,2.6,2.3,0,0.0,OOR,1982,0.512
Lorenzo Romar,PG,23,GSW,79,1259,203,403,0.504,3,15,0.2,200,388,0.515,0.507,79,96,0.823,12,86,98,226,60,13,89,103,488,14.6,0.548,0.037,0.238,1.0,7.6,4.2,23.6,2.3,0.6,16.7,17.1,1.6,1.0,2.7,0.101,0.1,0.3,0.4,0.8,0,0.0,OOR,1982,0.549
Dan Roundfield,PF,28,ATL,61,2217,424,910,0.466,1,5,0.2,423,905,0.467,0.466,285,375,0.76,227,494,721,162,64,93,183,210,1134,19.5,0.527,0.005,0.412,11.6,25.3,18.4,11.9,1.5,2.6,14.5,24.6,2.4,4.1,6.5,0.141,1.6,0.7,2.3,2.4,0,0.02,Candidate,1982,0.512
Jeff Ruland,C,23,WSB,82,2214,420,749,0.561,1,3,0.333,419,746,0.562,0.561,342,455,0.752,253,509,762,134,44,58,237,319,1183,18.8,0.623,0.004,0.607,12.7,24.7,18.8,9.1,1.0,1.5,20.0,22.4,3.7,4.1,7.8,0.17,0.6,0.7,1.3,1.9,0,0.0,OOR,1982,0.524
Campy Russell,SF,30,NYK,77,2358,410,858,0.478,25,57,0.439,385,801,0.481,0.492,228,294,0.776,86,150,236,284,77,12,195,221,1073,13.3,0.543,0.066,0.343,4.1,7.4,5.7,16.9,1.6,0.3,16.5,20.7,2.0,1.2,3.2,0.066,-0.2,-1.0,-1.2,0.5,0,0.0,OOR,1982,0.402
DeWayne Scales,PF,23,NYK,3,24,1,5,0.2,0,0,0.0,1,5,0.2,0.2,1,2,0.5,2,3,5,0,1,1,2,3,3,1.0,0.255,0.0,0.4,9.4,14.6,11.9,0.0,2.0,2.4,25.4,13.5,-0.1,0.0,-0.1,-0.116,-4.7,-0.2,-4.9,0.0,0,0.0,OOR,1982,0.402
Danny Schayes,C,22,UTA,82,1623,252,524,0.481,0,1,0.0,252,523,0.482,0.481,140,185,0.757,131,296,427,146,46,72,151,292,644,13.2,0.532,0.002,0.353,8.5,20.0,14.1,11.6,1.3,2.4,20.0,18.7,0.4,1.3,1.7,0.05,-2.4,0.1,-2.3,-0.1,0,0.0,OOR,1982,0.305
Alvin Scott,SF,26,PHO,81,1740,189,380,0.497,0,2,0.0,189,378,0.5,0.497,108,148,0.73,97,197,294,149,59,70,98,169,486,11.7,0.546,0.005,0.389,6.3,12.2,9.4,11.0,1.6,2.3,18.0,12.9,1.2,2.7,3.8,0.106,-0.9,1.6,0.7,1.2,0,0.0,OOR,1982,0.561
Craig Shelton,SF,24,ATL,4,21,2,6,0.333,0,0,0.0,2,6,0.333,0.333,1,2,0.5,1,2,3,0,1,0,0,3,5,5.8,0.363,0.0,0.333,5.4,10.8,8.1,0.0,2.4,0.0,0.0,14.2,0.0,0.0,0.0,0.034,-4.4,0.0,-4.4,0.0,0,0.0,OOR,1982,0.512
Lonnie Shelton,PF,26,SEA,81,2667,508,1046,0.486,0,8,0.0,508,1038,0.489,0.486,188,240,0.783,161,348,509,252,99,43,199,317,1204,14.2,0.523,0.008,0.229,6.8,13.7,10.4,13.6,1.8,0.9,14.7,21.0,1.6,4.3,5.8,0.105,-0.8,0.6,-0.2,1.2,0,0.0,OOR,1982,0.634
Purvis Short,SF,24,GSW,76,1782,456,935,0.488,6,28,0.214,450,907,0.496,0.491,177,221,0.801,123,143,266,209,65,10,122,220,1095,18.8,0.53,0.03,0.236,7.4,8.9,8.1,17.6,1.7,0.3,10.6,26.1,3.7,1.3,5.0,0.135,2.1,-0.6,1.5,1.6,0,0.0,OOR,1982,0.549
Jerry Sichting,PG,25,IND,51,800,91,194,0.469,1,9,0.111,90,185,0.486,0.472,29,38,0.763,14,41,55,117,33,1,42,63,212,10.2,0.503,0.046,0.196,1.9,5.7,3.7,20.1,2.0,0.1,16.6,13.2,0.3,0.8,1.1,0.064,-2.6,0.4,-2.1,0.0,0,0.0,OOR,1982,0.427
Jack Sikma,C,26,SEA,82,3049,581,1212,0.479,2,13,0.154,579,1199,0.483,0.48,447,523,0.855,223,815,1038,277,102,107,213,268,1611,20.6,0.559,0.011,0.432,8.2,28.0,18.5,13.1,1.6,1.9,12.9,22.5,5.9,6.7,12.6,0.199,2.2,1.7,3.9,4.5,0,0.048,Candidate,1982,0.634
James Silas,SG,32,CLE,67,1447,251,573,0.438,0,5,0.0,251,568,0.442,0.438,246,286,0.86,26,83,109,222,40,6,107,109,748,15.7,0.535,0.009,0.499,1.9,6.9,4.3,22.4,1.3,0.2,13.3,22.9,2.2,0.2,2.4,0.078,0.9,-1.6,-0.7,0.5,0,0.0,OOR,1982,0.183
Jim Smith,PF,23,SDC,72,858,86,169,0.509,0,0,0.0,86,169,0.509,0.509,39,85,0.459,72,110,182,46,22,51,47,185,211,9.2,0.511,0.0,0.503,9.7,15.7,12.6,6.7,1.2,3.4,18.5,12.0,0.2,0.4,0.6,0.034,-3.5,0.4,-3.1,-0.2,0,0.0,OOR,1982,0.207
Larry Smith,PF,24,GSW,74,2213,220,412,0.534,0,1,0.0,220,411,0.535,0.534,88,159,0.553,279,534,813,83,65,54,105,291,528,12.8,0.548,0.002,0.386,13.5,26.8,20.0,4.6,1.4,1.4,17.9,10.7,2.3,3.0,5.2,0.113,-0.4,0.1,-0.3,1.0,0,0.0,OOR,1982,0.549
Phil Smith,SG,29,SDC,74,2042,340,761,0.447,5,27,0.185,335,734,0.456,0.45,163,223,0.731,51,135,186,307,67,27,155,213,848,12.2,0.494,0.035,0.293,2.9,7.6,5.2,20.7,1.6,0.7,15.3,20.3,0.8,0.8,1.6,0.037,-1.1,-1.1,-2.2,-0.1,0,0.0,OOR,1982,0.207
Randy Smith,SG,33,NYK,82,2033,348,748,0.465,3,11,0.273,345,737,0.468,0.467,122,151,0.808,53,102,155,255,91,1,124,199,821,12.2,0.504,0.015,0.202,2.9,5.9,4.4,17.5,2.2,0.0,13.2,19.0,1.2,1.2,2.4,0.058,-1.6,-0.4,-2.0,0.0,0,0.0,OOR,1982,0.402
Robert Smith,PG,26,MIL,17,316,52,110,0.473,2,10,0.2,50,100,0.5,0.482,10,12,0.833,1,13,14,44,10,1,14,35,116,10.6,0.503,0.091,0.109,0.4,4.5,2.5,19.1,1.5,0.2,10.8,16.8,0.3,0.3,0.6,0.096,-2.1,0.0,-2.1,0.0,0,0.0,OOR,1982,0.671
Ricky Sobers,SG,29,CHI,80,1938,363,801,0.453,19,76,0.25,344,725,0.474,0.465,195,254,0.768,37,105,142,301,73,18,217,238,940,12.2,0.515,0.095,0.317,2.3,5.9,4.2,23.5,1.8,0.5,19.2,24.4,-0.2,1.2,1.0,0.024,-2.0,-1.4,-3.4,-0.7,0,0.0,OOR,1982,0.415
Jim Spanarkel,SG,24,DAL,82,1755,270,564,0.479,8,24,0.333,262,540,0.485,0.486,279,327,0.853,99,111,210,206,86,9,111,140,827,17.2,0.584,0.043,0.58,6.2,7.5,6.8,16.6,2.4,0.3,13.6,19.2,4.1,1.1,5.2,0.142,2.0,0.2,2.2,1.9,0,0.0,OOR,1982,0.341
Rory Sparrow,PG,23,ATL,82,2610,366,730,0.501,1,15,0.067,365,715,0.51,0.502,124,148,0.838,53,171,224,424,87,13,145,240,857,13.0,0.539,0.021,0.203,2.3,7.4,4.9,24.4,1.7,0.3,15.4,15.6,2.9,2.7,5.6,0.104,-0.4,0.5,0.1,1.4,0,0.0,OOR,1982,0.512
Larry Spriggs,SF,22,HOU,4,37,7,11,0.636,0,0,0.0,7,11,0.636,0.636,0,2,0.0,2,4,6,4,2,0,4,7,14,11.7,0.589,0.0,0.182,5.8,12.4,9.0,15.5,2.7,0.0,25.2,17.6,0.0,0.0,0.0,0.037,-3.8,0.3,-3.5,0.0,0,0.0,OOR,1982,0.561
Kevin Stacom,SG,30,MIL,7,90,14,34,0.412,1,2,0.5,13,32,0.406,0.426,1,2,0.5,2,5,7,7,1,0,9,6,30,4.0,0.43,0.059,0.059,2.6,6.1,4.5,10.5,0.5,0.0,20.5,20.1,-0.2,0.1,-0.1,-0.06,-4.1,-1.2,-5.3,-0.1,0,0.0,OOR,1982,0.671
Brian Taylor,PG,30,SDC,41,1274,165,328,0.503,23,63,0.365,142,265,0.536,0.538,90,110,0.818,26,70,96,229,47,9,82,113,443,13.7,0.588,0.192,0.335,2.4,6.7,4.5,23.4,1.7,0.4,17.9,14.7,2.3,0.0,2.3,0.085,0.9,-1.1,-0.2,0.6,0,0.0,OOR,1982,0.207
Carlos Terry,SG,25,WSB,13,60,3,15,0.2,0,3,0.0,3,12,0.25,0.2,3,4,0.75,5,7,12,8,3,1,5,15,9,3.1,0.268,0.2,0.267,9.3,12.5,10.9,16.5,2.4,0.9,23.0,15.2,-0.2,0.1,-0.1,-0.048,-5.4,0.6,-4.7,-0.1,0,0.0,OOR,1982,0.524
Reggie Theus,SG,24,CHI,82,2838,560,1194,0.469,25,100,0.25,535,1094,0.489,0.479,363,449,0.808,115,197,312,476,87,16,277,243,1508,16.2,0.542,0.084,0.376,4.8,7.5,6.2,25.8,1.5,0.3,16.6,24.6,3.8,1.5,5.3,0.09,1.2,-1.4,-0.2,1.2,0,0.0,OOR,1982,0.415
Isiah Thomas,PG,20,DET,72,2433,453,1068,0.424,17,59,0.288,436,1009,0.432,0.432,302,429,0.704,57,152,209,565,150,17,299,253,1225,14.5,0.487,0.055,0.402,2.5,7.1,4.7,32.6,2.8,0.4,19.2,25.0,-0.2,2.5,2.3,0.046,-0.3,-0.6,-0.8,0.7,0,0.004,Candidate,1982,0.476
David Thompson,SG,27,DEN,61,1246,313,644,0.486,4,14,0.286,309,630,0.49,0.489,276,339,0.814,57,91,148,117,34,29,142,149,906,17.6,0.571,0.022,0.526,5.0,7.6,6.4,12.5,1.2,1.2,15.2,28.5,2.1,0.0,2.0,0.079,1.0,-2.8,-1.8,0.1,0,0.0,OOR,1982,0.561
Mychal Thompson,C,27,POR,79,3129,681,1303,0.523,0,0,0.0,681,1303,0.523,0.523,280,446,0.628,258,663,921,319,69,107,245,233,1642,19.2,0.548,0.0,0.342,9.3,23.4,16.4,14.6,1.1,1.9,14.0,22.9,4.5,3.6,8.2,0.125,2.3,0.0,2.3,3.4,0,0.001,Candidate,1982,0.512
Ray Tolbert,PF,23,SEA,64,607,100,202,0.495,0,2,0.0,100,200,0.5,0.495,19,35,0.543,50,76,126,33,12,16,45,83,219,10.3,0.504,0.01,0.173,9.3,13.4,11.4,7.6,0.9,1.5,17.1,17.8,-0.1,0.9,0.7,0.058,-2.9,-0.1,-3.0,-0.2,0,0.0,OOR,1982,0.634
Andrew Toney,SG,24,PHI,77,1909,511,979,0.522,25,59,0.424,486,920,0.528,0.535,227,306,0.742,43,91,134,283,64,17,214,269,1274,17.2,0.572,0.06,0.313,2.7,5.1,4.0,23.1,1.6,0.5,16.1,29.0,2.3,1.7,4.0,0.1,0.7,-1.5,-0.7,0.6,0,0.0,OOR,1982,0.707
Raymond Townsend,SG,26,IND,14,95,11,41,0.268,2,9,0.222,9,32,0.281,0.293,11,20,0.55,2,11,13,10,3,0,6,18,35,4.4,0.351,0.22,0.488,2.2,12.8,7.4,14.5,1.5,0.0,10.8,24.5,-0.3,0.1,-0.2,-0.078,-5.7,-0.6,-6.2,-0.2,0,0.0,OOR,1982,0.427
Kelly Tripucka,SF,22,DET,82,3077,636,1281,0.496,5,22,0.227,631,1259,0.501,0.498,495,621,0.797,219,224,443,270,89,16,280,241,1772,16.4,0.57,0.017,0.485,7.6,8.2,7.9,12.7,1.3,0.3,15.3,23.3,5.4,2.1,7.5,0.117,1.5,-1.3,0.2,1.7,0,0.02,Candidate,1982,0.476
Elston Turner,SF,22,DAL,80,1996,282,639,0.441,0,4,0.0,282,635,0.444,0.441,97,138,0.703,143,158,301,189,75,2,116,182,661,10.7,0.472,0.006,0.216,7.9,9.4,8.6,13.2,1.8,0.1,14.2,16.8,0.3,1.0,1.4,0.033,-1.5,-0.8,-2.3,-0.2,0,0.0,OOR,1982,0.341
Terry Tyler,PF,25,DET,82,1989,336,643,0.523,1,4,0.25,335,639,0.524,0.523,142,192,0.74,154,339,493,126,77,160,121,182,815,16.9,0.56,0.006,0.299,8.2,19.3,13.6,8.7,1.8,4.4,14.3,16.7,2.5,3.0,5.5,0.133,0.9,2.1,2.9,2.5,0,0.0,OOR,1982,0.476
Darnell Valentine,PG,22,POR,82,1387,187,453,0.413,0,9,0.0,187,444,0.421,0.413,152,200,0.76,48,101,149,270,94,3,127,187,526,13.1,0.486,0.02,0.442,3.9,8.1,6.0,24.9,3.2,0.1,19.0,19.8,0.3,1.4,1.7,0.059,-2.0,0.5,-1.6,0.2,0,0.0,OOR,1982,0.512
Jan van Breda Kolff,SF,30,NJN,41,452,41,82,0.5,0,2,0.0,41,80,0.513,0.5,62,76,0.816,17,31,48,32,12,13,29,63,144,10.2,0.624,0.024,0.927,4.2,7.8,6.0,8.9,1.2,1.7,20.1,12.8,0.6,0.5,1.1,0.119,-1.8,1.0,-0.7,0.1,0,0.0,OOR,1982,0.537
Kiki Vandeweghe,PF,23,DEN,82,2775,706,1260,0.56,1,13,0.077,705,1247,0.565,0.561,347,405,0.857,149,312,461,247,52,29,189,217,1760,18.9,0.612,0.01,0.321,5.9,11.7,8.9,11.9,0.8,0.5,11.6,22.3,7.8,-0.1,7.7,0.133,3.1,-2.5,0.6,1.8,0,0.0,OOR,1982,0.561
Pete Verhoeven,PF,22,POR,71,1207,149,296,0.503,0,0,0.0,149,296,0.503,0.503,51,72,0.708,106,148,254,52,42,22,55,215,349,10.4,0.533,0.0,0.243,9.9,13.6,11.8,5.4,1.7,1.0,14.4,13.0,1.0,1.1,2.1,0.085,-2.4,0.0,-2.4,-0.1,0,0.0,OOR,1982,0.512
Jay Vincent,PF,22,DAL,81,2626,719,1448,0.497,1,4,0.25,718,1444,0.497,0.497,293,409,0.716,182,383,565,176,89,22,194,308,1732,18.7,0.532,0.003,0.282,7.7,17.3,12.3,11.5,1.7,0.5,10.6,28.6,3.6,2.0,5.6,0.102,1.7,-1.2,0.5,1.6,0,0.001,Candidate,1982,0.341
Danny Vranes,SF,23,SEA,77,1075,143,262,0.546,0,1,0.0,143,261,0.548,0.546,89,148,0.601,71,127,198,56,28,21,68,150,375,11.2,0.573,0.004,0.565,7.4,12.4,10.0,6.9,1.3,1.1,17.2,15.2,0.8,1.5,2.4,0.106,-2.1,0.5,-1.6,0.1,0,0.0,OOR,1982,0.634
Foots Walker,PG,30,NJN,77,1861,156,378,0.413,3,9,0.333,153,369,0.415,0.417,141,194,0.727,31,119,150,398,120,6,107,179,456,11.8,0.492,0.024,0.513,1.9,7.3,4.6,26.7,3.0,0.2,18.8,12.2,1.4,2.8,4.2,0.108,-1.6,2.0,0.4,1.1,0,0.0,OOR,1982,0.537
Wally Walker,SF,27,SEA,70,1965,302,629,0.48,0,2,0.0,302,627,0.482,0.48,90,134,0.672,108,197,305,218,36,28,111,215,694,11.4,0.504,0.003,0.213,6.2,10.5,8.4,15.2,0.9,0.8,13.9,16.9,1.1,2.4,3.5,0.087,-1.2,0.0,-1.1,0.4,0,0.0,OOR,1982,0.634
Kermit Washington,PF,30,POR,20,418,38,78,0.487,0,0,0.0,38,78,0.487,0.487,24,41,0.585,40,77,117,29,9,16,19,56,100,11.7,0.521,0.0,0.526,10.8,20.4,15.6,8.4,1.0,2.1,16.5,11.3,0.4,0.5,0.8,0.095,-1.1,0.5,-0.6,0.2,0,0.0,OOR,1982,0.512
Richard Washington,PF,26,CLE,18,313,50,115,0.435,0,2,0.0,50,113,0.442,0.435,9,15,0.6,32,43,75,15,8,2,35,51,109,7.1,0.448,0.017,0.13,10.9,16.5,13.5,6.8,1.2,0.4,22.3,20.6,-0.6,0.1,-0.5,-0.072,-5.2,-1.9,-7.1,-0.5,0,0.0,OOR,1982,0.183
Marvin Webster,C,29,NYK,82,1883,199,405,0.491,0,0,0.0,199,405,0.491,0.491,108,170,0.635,184,306,490,99,22,91,90,211,506,11.8,0.527,0.0,0.42,11.0,19.0,14.9,6.7,0.6,2.8,15.8,12.5,1.6,1.7,3.2,0.082,-1.1,-0.1,-1.2,0.4,0,0.0,OOR,1982,0.402
Scott Wedman,SF,29,CLE,54,1638,260,589,0.441,5,23,0.217,255,566,0.451,0.446,66,90,0.733,128,176,304,133,73,14,73,189,591,12.5,0.47,0.039,0.153,8.3,12.9,10.5,11.6,2.2,0.5,10.4,17.7,0.8,0.9,1.6,0.048,-1.0,-0.2,-1.2,0.4,0,0.0,OOR,1982,0.183
Paul Westphal,SG,31,NYK,18,451,86,194,0.443,2,8,0.25,84,186,0.452,0.448,36,47,0.766,9,13,22,100,19,8,47,61,210,13.3,0.489,0.041,0.242,2.2,3.4,2.8,31.8,2.0,1.0,18.0,23.9,0.0,0.3,0.3,0.032,-0.5,-1.2,-1.8,0.0,0,0.0,OOR,1982,0.402
Jerome Whitehead,C,25,SDC,72,2214,406,726,0.559,0,0,0.0,406,726,0.559,0.559,184,241,0.763,231,433,664,102,48,44,141,290,996,16.7,0.599,0.0,0.332,12.1,23.9,17.9,6.4,1.0,1.1,14.5,17.9,4.4,0.9,5.3,0.114,1.0,-1.6,-0.6,0.8,0,0.0,OOR,1982,0.207
Hawkeye Whitney,SG,24,KCK,23,266,25,71,0.352,0,1,0.0,25,70,0.357,0.352,4,7,0.571,13,27,40,19,12,1,14,31,54,5.4,0.364,0.014,0.099,5.3,11.7,8.4,8.8,2.1,0.2,15.9,13.5,-0.4,0.3,-0.1,-0.025,-4.5,0.2,-4.3,-0.2,0,0.0,OOR,1982,0.366
Michael Wiley,PF,24,SDC,61,1013,203,359,0.565,0,5,0.0,203,354,0.573,0.565,98,141,0.695,67,115,182,52,40,16,71,127,504,16.2,0.599,0.014,0.393,7.7,13.9,10.7,7.3,1.9,0.9,14.4,19.8,1.8,0.3,2.1,0.097,0.8,-0.9,-0.1,0.5,0,0.0,OOR,1982,0.207
Bob Wilkerson,SF,27,CLE,65,1805,284,679,0.418,3,18,0.167,281,661,0.425,0.42,145,185,0.784,60,190,250,237,92,25,138,188,716,12.5,0.471,0.027,0.272,3.5,12.7,7.8,18.7,2.5,0.8,15.4,20.5,-0.5,1.1,0.7,0.018,-1.8,0.3,-1.5,0.2,0,0.0,OOR,1982,0.183
Jamaal Wilkes,SF,28,LAL,82,2906,744,1417,0.525,0,4,0.0,744,1413,0.527,0.525,246,336,0.732,153,240,393,143,89,24,164,240,1734,16.5,0.554,0.003,0.237,6.0,8.7,7.4,6.7,1.4,0.4,9.5,23.6,5.3,2.4,7.7,0.127,0.7,-1.5,-0.8,0.9,0,0.001,Candidate,1982,0.695
James Wilkes,SF,23,CHI,57,862,128,266,0.481,0,1,0.0,128,265,0.483,0.481,58,80,0.725,62,97,159,64,30,18,62,112,314,11.8,0.521,0.004,0.301,8.5,12.2,10.5,10.6,1.7,1.2,17.1,17.7,0.4,0.7,1.1,0.061,-1.6,0.0,-1.6,0.1,0,0.0,OOR,1982,0.415
Jeff Wilkins,C,26,UTA,82,2274,314,718,0.437,0,3,0.0,314,715,0.439,0.437,137,176,0.778,120,491,611,90,32,77,134,248,765,10.5,0.481,0.004,0.245,5.6,23.6,14.4,5.0,0.7,1.8,14.4,16.4,-0.5,1.5,1.0,0.021,-2.8,-1.2,-4.0,-1.2,0,0.0,OOR,1982,0.305
Buck Williams,PF,21,NJN,82,2825,513,881,0.582,0,1,0.0,513,880,0.583,0.582,242,388,0.624,347,658,1005,107,84,84,235,285,1268,17.2,0.603,0.001,0.44,13.7,26.6,20.1,5.4,1.4,1.7,18.3,18.2,3.6,5.3,8.9,0.152,0.7,0.0,0.7,1.9,0,0.001,Candidate,1982,0.537
Freeman Williams,SG,25,SDC,60,997,276,623,0.443,28,94,0.298,248,529,0.469,0.465,140,166,0.843,23,39,62,86,29,0,107,103,720,15.4,0.517,0.151,0.266,2.7,4.7,3.7,14.3,1.4,0.0,13.3,33.2,0.4,0.0,0.4,0.02,0.1,-3.2,-3.2,-0.3,0,0.0,OOR,1982,0.207
Gus Williams,PG,28,SEA,80,2876,773,1592,0.486,9,40,0.225,764,1552,0.492,0.488,320,436,0.734,92,152,244,549,172,36,197,163,1875,21.8,0.526,0.025,0.274,3.6,5.5,4.6,31.0,2.9,0.7,9.9,28.5,5.9,4.3,10.2,0.171,4.1,1.0,5.1,5.2,2,0.167,Candidate,1982,0.634
Herb Williams,C,23,IND,82,2277,407,854,0.477,2,7,0.286,405,847,0.478,0.478,126,188,0.67,175,430,605,139,53,178,137,200,942,16.1,0.503,0.008,0.22,8.2,20.9,14.4,9.2,1.1,4.5,12.8,19.7,0.8,3.8,4.6,0.097,-0.5,1.3,0.8,1.6,0,0.0,OOR,1982,0.427
Ray Williams,SG,27,NJN,82,2732,639,1383,0.462,9,54,0.167,630,1329,0.474,0.465,387,465,0.832,117,208,325,488,199,43,290,302,1674,19.0,0.527,0.039,0.336,4.8,8.7,6.7,27.4,3.4,0.9,15.4,27.4,3.3,4.6,7.9,0.139,2.0,1.7,3.6,3.9,0,0.009,Candidate,1982,0.537
Sam Williams,PF,22,GSW,59,1073,154,277,0.556,0,0,0.0,154,277,0.556,0.556,49,89,0.551,91,217,308,38,45,76,64,156,357,14.8,0.565,0.0,0.321,9.1,22.4,15.7,4.6,2.0,4.0,16.8,14.3,0.9,1.7,2.6,0.116,-1.0,1.9,0.9,0.8,0,0.0,OOR,1982,0.549
Sly Williams,SF,24,NYK,60,1521,349,628,0.556,2,9,0.222,347,619,0.561,0.557,131,173,0.757,100,127,227,142,77,16,114,153,831,18.6,0.59,0.014,0.275,7.4,9.7,8.5,14.2,2.4,0.6,13.9,22.2,2.9,1.3,4.2,0.133,2.3,0.2,2.6,1.7,0,0.0,OOR,1982,0.402
Bill Willoughby,SF,24,HOU,69,1475,240,464,0.517,3,7,0.429,237,457,0.519,0.52,56,77,0.727,107,157,264,75,31,59,78,146,539,13.1,0.541,0.015,0.166,7.7,12.2,9.9,7.0,1.0,2.3,13.5,16.0,1.5,1.1,2.6,0.086,-0.4,0.0,-0.4,0.6,0,0.0,OOR,1982,0.561
Brian Winters,SG,29,MIL,61,1829,404,806,0.501,36,93,0.387,368,713,0.516,0.524,123,156,0.788,51,119,170,253,57,9,118,187,967,15.8,0.553,0.115,0.194,3.3,7.2,5.3,20.5,1.5,0.3,11.9,22.3,3.3,2.2,5.5,0.144,1.3,-0.3,1.0,1.4,0,0.0,OOR,1982,0.671
Garry Witts,SF,22,WSB,46,493,49,84,0.583,1,2,0.5,48,82,0.585,0.589,33,40,0.825,29,33,62,38,17,4,35,74,132,9.5,0.65,0.024,0.476,6.5,7.2,6.9,10.2,1.7,0.5,25.6,11.6,0.4,0.6,1.1,0.104,-2.6,1.6,-1.0,0.1,0,0.0,OOR,1982,0.524
Al Wood,SG,23,SDC,48,930,179,381,0.47,3,24,0.125,176,357,0.493,0.474,93,119,0.782,51,83,134,58,31,9,71,108,454,13.2,0.524,0.063,0.312,6.3,10.7,8.4,9.1,1.6,0.6,14.1,22.5,0.5,0.4,0.9,0.046,-0.9,-1.5,-2.4,-0.1,0,0.0,OOR,1982,0.207
Howard Wood,SF,22,UTA,42,342,55,120,0.458,0,1,0.0,55,119,0.462,0.458,34,52,0.654,22,43,65,9,8,6,15,37,144,12.0,0.504,0.008,0.433,6.8,13.8,10.2,3.4,1.1,0.9,9.5,18.5,0.2,0.1,0.3,0.049,-1.8,-1.8,-3.6,-0.1,0,0.0,OOR,1982,0.305
